stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url,css
1581836872,2020-01-16T00:00:00Z,"Ayanna Pressley reveals struggle with alopecia, sharing hair loss in video - The Boston Globe",https://www.bostonglobe.com/2020/01/16/metro/ayanna-pressley-reveals-struggle-with-alopecia-sharing-hair-story-loss-video/,en,FALSE,NA,15,The Boston Globe,https://www.bostonglobe.com/,p
1604626967,2020-05-12T14:15:00Z,Big Beauty Tuesday: Is Dove's 'Amplified Textures' a Drugstore 'Do'?,https://theglowup.theroot.com/big-beauty-tuesday-is-doves-amplified-textures-a-drugs-1843418878,en,FALSE,NA,368082,theroot.com,http://theroot.com/,.js_post-content
1625821277,2020-06-04T14:29:00Z,There are zero black women leading Fortune 500 companies right now. Here's how company culture can be sculpted to change that.,http://feedproxy.google.com/~r/businessinsider/~3/3LjDfSnCFFk/diversity-and-inclusion-change-company-culture-for-black-women-2020-2,en,FALSE,NA,18710,Business Insider,http://www.businessinsider.com,p
1632402210,2020-06-11T16:49:00Z,PUBLISHERS WEEKLY BEST-SELLERS,https://www.sfgate.com/entertainment/article/PUBLISHERS-WEEKLY-BEST-SELLERS-15333857.php,en,FALSE,NA,14,SF Chronicle,http://www.sfgate.com/,p
1632414892,2020-06-11T16:51:11Z,PUBLISHERS WEEKLY BEST-SELLERS,https://www.washingtonpost.com/entertainment/books/publishers-weekly-best-sellers/2020/06/11/47a1a360-ac25-11ea-a43b-be9f6494a87d_story.html,en,FALSE,NA,2,Washington Post,http://washingtonpost.com,.pad-right-lg-lg
1649769106,2020-07-01T07:46:46Z,"'Wear your crown, because change is coming': Virginia joins states banning hair discrimination",https://www.theguardian.com/us-news/2020/jul/01/virginia-crown-act-black-hair-law-bill,en,FALSE,NA,1751,Guardian US,https://www.theguardian.com/us,p
1649770031,2020-07-01T07:46:46Z,"'Wear your crown, because change is coming': Virginia joins states banning hair discrimination",https://www.theguardian.com/us-news/2020/jul/01/virginia-crown-act-black-hair-law-bill,en,FALSE,NA,623382,Guardian,http://www.theguardian.com/us,.dcr-s23rjr
1650130229,2020-07-01T14:26:40Z,Virginia Becomes The First Southern State To Officially Ban Natural Hair Discrimination,https://www.refinery29.com/en-us/2020/07/9893295/virginia-bans-natural-hair-discrimination-crown-act?utm_source=feed&utm_medium=rss,en,FALSE,NA,104698,Refinery29,http://www.refinery29.com,p
1668013177,2020-07-21T13:21:50Z,Virginia’s New Law Against Hair Discrimination and How We Got Here,https://www.forbes.com/sites/tomspiggle/2020/07/21/virginias-new-law-against-hair-discrimination-and-how-we-got-here/,en,FALSE,NA,1104,Forbes,http://www.forbes.com/,.article-topline
1681314729,2020-08-12T09:00:15Z,"Black Women With Natural Hairstyles Less Likely To Get Job Interviews, Study Reveals",https://www.huffpost.com/entry/black-women-natural-hairstyles-job-interviews-bias-study_l_5f32c915c5b64cc99fdecdfe,en,FALSE,NA,27502,HuffPost,http://www.huffingtonpost.com/#,.js-entry-content
1685917309,2020-08-17T21:40:12Z,"'Supposed to be accepting': Private school forces out Black children with locks, parents say",http://rssfeeds.cincinnati.com/~/633792603/0/cincinnati-home~Supposed-to-be-accepting-Private-school-forces-out-Black-children-with-locks-parents-say/,en,FALSE,NA,26590,cincinnati.com,http://cincinnati.com,.gnt_ar_b
1686359882,2020-08-18T08:19:05Z,"'Supposed to be accepting': Private school forces out Black children with locks, parents say",https://www.dispatch.com/news/20200818/supposed-to-be-accepting-private-school-forces-out-black-children-with-locks-parents-say?rssfeed=true,en,FALSE,NA,41,Columbus Dispatch,http://www.dispatch.com/,.gnt_ar_b
1686372328,2020-08-18T09:21:25Z,"'Supposed to be accepting': Ohio private school forces out Black children with locks, parents say",http://rssfeeds.azcentral.com/~/633831722/0/phoenix/nation~Supposed-to-be-accepting-Ohio-private-school-forces-out-Black-children-with-locks-parents-say/,en,FALSE,NA,25128,AZCentral,http://www.azcentral.com,p
1686377493,2020-08-18T09:21:25Z,"'Supposed to be accepting': Ohio private school forces out Black children with locks, parents say",http://rssfeeds.usatoday.com/~/633831722/0/usatodaycomnation-topstories~Supposed-to-be-accepting-Ohio-private-school-forces-out-Black-children-with-locks-parents-say/,en,FALSE,NA,4,USA Today,http://www.usatoday.com,.gnt_ar_b_p
1686446886,2020-08-18T10:30:00Z,What voting has and hasn’t done for women,https://www.vox.com/policy-and-politics/21364998/19th-amendment-women-equal-pay-economy-poverty-maternity-leave,en,FALSE,NA,104828,Vox,http://www.vox.com,p
1686453620,2020-08-18T10:31:20Z,Joy Reid: A Black Woman’s Hair Politics,https://www.forbes.com/sites/ebonikwilliams/2020/08/18/joy-reids-hair-story-a-political-movement/,en,FALSE,NA,1104,Forbes,http://www.forbes.com/,.article-topline
1691609346,2020-08-24T10:10:06Z,Can Archie Still Be A Prince? Here's How Meghan & Harry Stepping Down Affects Him,https://www.elitedaily.com/p/can-archie-still-be-a-prince-heres-how-meghan-harry-stepping-down-affects-him-32126131,en,FALSE,NA,70102,elitedaily.com,http://elitedaily.com/#spider,p
1693895502,2020-08-26T19:18:38Z,"Keke Palmer, Gabrielle Union, more celebs share Black hair discrimination stories in PSA",http://rssfeeds.azcentral.com/~/634533740/0/phoenix/nation~Keke-Palmer-Gabrielle-Union-more-celebs-share-Black-hair-discrimination-stories-in-PSA/,en,FALSE,NA,25128,AZCentral,http://www.azcentral.com,p
1693930506,2020-08-26T19:18:38Z,"Keke Palmer, Gabrielle Union, more celebs share Black hair discrimination stories in PSA",http://rssfeeds.usatoday.com/~/634533740/0/toppeople~Keke-Palmer-Gabrielle-Union-more-celebs-share-Black-hair-discrimination-stories-in-PSA/,en,FALSE,NA,4,USA Today,http://www.usatoday.com,.gnt_ar_b_p
1694551295,2020-08-27T11:06:56Z,"Keke Palmer, Gabrielle Union, & More Speak Out On Black Hair Discrimination In Powerful PSA — Watch",https://hollywoodlife.com/2020/08/27/keke-palmer-gabrielle-union-black-hair-discrimination-video/,en,FALSE,NA,24621,hollywoodlife.com,http://hollywoodlife.com,p
1695747337,2020-08-28T14:45:00Z,"We're Sensing a Pattern Here: Tracee Ellis Ross, Kerry Washington and More Center Black Hair This September",https://theglowup.theroot.com/were-sensing-a-pattern-here-tracee-ellis-ross-kerry-w-1844876105,en,FALSE,NA,368082,theroot.com,http://theroot.com/,.js_post-content
1699387666,2020-09-01T18:45:00Z,Big Beauty Tuesday: BREAD Has Arrived—With a Delicious Mission to Simplify Our Not-So-Basic Hair Routines,https://theglowup.theroot.com/big-beauty-tuesday-bread-has-arrived-with-a-delicious-1844918885,en,FALSE,NA,368082,theroot.com,http://theroot.com/,.js_post-content
1703125644,2020-09-05T12:21:49Z,10 Reasons Why Anti-Racism Training Is Not The Problem,https://www.forbes.com/sites/ifeomaajunwa/2020/09/05/10-reasons-why-anti-racism-training-is-not-the-problem/,en,FALSE,NA,1104,Forbes,http://www.forbes.com/,.article-topline
1703180627,2020-08-10T00:00:00Z,"Curly, coily, or kinky hair? This Rhode Island startup has natural hair care products for you - The Boston Globe",https://www.bostonglobe.com/2020/08/10/metro/curly-coily-or-kinky-hair-this-rhode-island-startup-has-natural-hair-care-products-you/?s_campaign=rhodemap:newsletter,en,FALSE,NA,15,The Boston Globe,https://www.bostonglobe.com/,p
1710489640,2020-09-14T00:00:18Z,Black-owned fashion brand launches luxury durags,https://www.theguardian.com/fashion/2020/sep/14/black-owned-fashion-brand-launches-luxury-durags,en,FALSE,NA,1751,Guardian US,https://www.theguardian.com/us,p
1711382776,2020-09-15T01:35:13Z,States see pressure to ban race-based hairstyle prejudice,https://www.startribune.com/states-see-pressure-to-ban-race-based-hairstyle-prejudice/572413852/,en,FALSE,NA,19,Star Tribune,http://www.startribune.com/,p
1711395770,2020-09-15T01:30:56Z,States see pressure to ban race-based hairstyle prejudice,https://www.sfgate.com/news/article/States-see-pressure-to-ban-race-based-hairstyle-15567436.php,en,TRUE,NA,14,SF Chronicle,http://www.sfgate.com/,p
1711934265,2020-09-15T12:05:52Z,States see pressure to ban race-based hairstyle prejudice,https://nypost.com/2020/09/15/states-see-pressure-to-ban-race-based-hairstyle-prejudice/,en,FALSE,NA,7,New York Post,http://www.nypost.com/,https://nypost.com/2020/06/03/decision-on-charges-in-george-floyd-murder-expected-wednesday/
1712092918,2020-09-15T15:46:13Z,New Mexico Considers Banning Race-based Hairstyle Prejudice,https://www.huffpost.com/entry/new-mexico-hairstyle-prejudice-ban_l_5f61170ec5b65fd7b855e6a2,en,TRUE,NA,27502,HuffPost,http://www.huffingtonpost.com/#,.js-entry-content
1713049639,2020-09-16T12:10:49Z,Natural Hair Discrimination Is Now Officially Illegal In Colorado,https://www.refinery29.com/en-us/2020/09/10028265/colorado-bans-natural-hair-discrimination-crown-act?utm_source=feed&utm_medium=rss,en,FALSE,NA,104698,Refinery29,http://www.refinery29.com,p
1718363305,2020-09-22T13:49:50Z,The House Just Passed A Law That Could End Natural Hair Discrimination Nationwide,https://www.refinery29.com/en-us/2020/09/10041077/the-crown-act-passes-house-of-representatives?utm_source=feed&utm_medium=rss,en,FALSE,NA,104698,Refinery29,http://www.refinery29.com,p
1718769025,2020-09-23T01:58:39Z,House passes bill banning race-based hairstyle discrimination,https://nypost.com/2020/09/23/congress-passes-crown-act-banning-race-based-hairstyle-discrimination/,en,FALSE,NA,7,New York Post,http://www.nypost.com/,https://nypost.com/2020/06/03/decision-on-charges-in-george-floyd-murder-expected-wednesday/
1719377072,2020-07-15T00:00:00Z,Virginia Passes The Crown Act For Natural Hair,https://www.refinery29.com/en-gb/2020/07/9895377/virginia-bans-natural-hair-discrimination-crown-act,en,FALSE,NA,104698,Refinery29,http://www.refinery29.com,p
1719533345,2020-09-23T17:40:17Z,The CROWN Act Passed The House & Is One Step Closer To Becoming Law,https://www.bustle.com/style/crown-act-passed-house-of-representatives,en,FALSE,NA,98755,Bustle,http://www.bustle.com/#spider,p
1726281297,2020-10-01T05:00:00Z,"From hairstyles to child support, these are some of the new Maryland laws going into effect Thursday",https://www.baltimoresun.com/politics/bs-pr-md-pol-october-new-laws-20201001-t753lqdmf5gqznp5s5fl53pyj4-story.html#ed=rss_www.baltimoresun.com/arcio/rss/category/maryland/howard/,en,FALSE,NA,34,Baltimore Sun,http://www.baltimoresun.com/,p
1728673730,2020-09-15T00:00:00Z,Colorado Bans Natural Hair Discrimination Crown Act,https://www.refinery29.com/en-us/2020/09/10028265/colorado-bans-natural-hair-discrimination-crown-act?utm_source=rss&utm_medium=rss_linkback2,en,FALSE,NA,104698,Refinery29,http://www.refinery29.com,p
1728683783,2020-09-15T00:00:00Z,House Of Representatives Passes Crown Act 2020,https://www.refinery29.com/en-us/2020/09/10041077/the-crown-act-passes-house-of-representatives?utm_source=rss&utm_medium=rss_linkback1,en,FALSE,NA,104698,Refinery29,http://www.refinery29.com,p
1730017984,2020-10-05T14:27:55Z,Peduto administration introduces CROWN Act bill to protect natural hairstyles,https://www.post-gazette.com/local/city/2020/10/05/Peduto-administration-introduces-CROWN-Act-bill-to-protect-natural-hairstyles-pittsburgh/stories/202010050090,en,FALSE,NA,45,Pittsburgh Post-Gazette,http://www.post-gazette.com/,p
1732588984,2020-09-24T00:00:00Z,U.S. House passes bill backed by Rep. Marcia Fudge to ban hairstyle discrimination,https://www.cleveland.com/open/2020/09/us-house-passes-bill-backed-by-rep-marcia-fudge-to-ban-hairstyle-discrimination.html,en,FALSE,NA,1641,cleveland.com,http://www.cleveland.com/,#arc-FAVUVEZ7LNCIBNNVC4IX5P2FEY
1734350032,2020-10-09T15:02:25Z,"CSUF professor looks at the intersection of beauty, hair and politics",https://www.ocregister.com/2020/10/09/csuf-professor-looks-at-the-intersection-of-beauty-hair-and-politics/,en,FALSE,NA,25,Orange County Register,http://www.ocregister.com/,.body-copy
1741676918,2020-10-17T06:00:14Z,"As nation grapples with COVID-19 and systemic racism, Democrats look to activate voters down ballot",http://rssfeeds.azcentral.com/~/637088594/0/phoenix/nation~As-nation-grapples-with-COVID-and-systemic-racism-Democrats-look-to-activate-voters-down-ballot/,en,FALSE,NA,25128,AZCentral,http://www.azcentral.com,p
1741684286,2020-10-17T06:00:14Z,"As nation grapples with COVID-19 and systemic racism, Democrats look to activate voters down ballot",https://feeds.feedblitz.com/~/637088594/0/usatoday-newstopstories~As-nation-grapples-with-COVID-and-systemic-racism-Democrats-look-to-activate-voters-down-ballot/,en,FALSE,NA,4,USA Today,http://www.usatoday.com,.gnt_ar_b_p
1744759393,2020-10-20T11:39:08Z,'Bad Hair' is so much more than scary. The Hulu horror movie delivers frightening truths,http://rssfeeds.azcentral.com/~/637301294/0/phoenix/thingstodo~Bad-Hair-is-so-much-more-than-scary-The-Hulu-horror-movie-delivers-frightening-truths/,en,FALSE,NA,25128,AZCentral,http://www.azcentral.com,p
1747069160,2020-10-22T17:26:33Z,"Review: Justin Simien is back with 'Bad Hair,' a horror comedy that cuts",https://www.latimes.com/entertainment-arts/movies/story/2020-10-22/review-justin-simien-bad-hair-horror-comedy,en,FALSE,NA,6,LA Times,http://www.latimes.com/,.story
1747308069,2020-10-22T15:00:13Z,'Sisters get fired for less than that': How 'Bad Hair' shows the horrors of Black hair,http://rssfeeds.usatoday.com/~/637405814/0/usatodaycommovies-topstories~Sisters-get-fired-for-less-than-that-How-Bad-Hair-shows-the-horrors-of-Black-hair/,en,FALSE,NA,4,USA Today,http://www.usatoday.com,.gnt_ar_b_p
1753620279,2020-10-29T07:58:16Z,Covington bans natural hair discrimination,http://rssfeeds.cincinnati.com/~/637878320/0/cincinnati-news~Covington-bans-natural-hair-discrimination/,en,FALSE,NA,26590,cincinnati.com,http://cincinnati.com,.gnt_ar_b
1764272945,2020-11-09T07:00:43Z,Op-Ed: What a buzz cut during the pandemic taught me about racism and sexism,http://feedproxy.google.com/~r/topoftheticket/~3/s-H8xqNtKvk/black-women-natural-hairstyles-racism,en,FALSE,NA,6,LA Times,http://www.latimes.com/,.story
1766657467,2020-11-11T09:00:28Z,Column: All hail the new 'queenmaker' of Black politics in California,https://www.latimes.com/california/story/2020-11-11/2020-election-holly-mitchell-los-angeles-county-supervisor-black-women,en,FALSE,NA,6,LA Times,http://www.latimes.com/,.story
1767181779,2020-11-11T22:35:56Z,UPS to allow natural Black hairstyles like afros and braids,https://www.seattletimes.com/business/ups-to-allow-natural-black-hairstyles-like-afros-and-braids/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,en,FALSE,NA,24940,Seattle Times,http://seattletimes.com,p
1767703102,2020-11-12T09:24:55Z,UPS allows employees to wear natural Black hairstyles and beards,http://rssfeeds.azcentral.com/~/638654606/0/phoenix/nation~UPS-allows-employees-to-wear-natural-Black-hairstyles-and-beards/,en,FALSE,NA,25128,AZCentral,http://www.azcentral.com,p
1767728831,2020-11-12T09:24:55Z,UPS allows employees to wear natural Black hairstyles and beards,http://rssfeeds.usatoday.com/~/638654606/0/usatodaycomnation-topstories~UPS-allows-employees-to-wear-natural-Black-hairstyles-and-beards/,en,FALSE,NA,4,USA Today,http://www.usatoday.com,.gnt_ar_b_p
1767760318,2020-11-12T11:20:00Z,"UPS Finally Arrives at 21st Century, Will Allow Workers to Have Facial Hair and Natural Black Hairstyles",https://theglowup.theroot.com/ups-finally-arrives-at-21st-century-will-allow-workers-1845654257,en,TRUE,NA,368082,theroot.com,http://theroot.com/,.js_post-content
1770885535,2020-11-16T05:00:04Z,Should Schools or Employers Be Allowed to Tell People How They Should Wear Their Hair?,https://www.nytimes.com/2020/11/16/learning/should-schools-or-employers-be-allowed-to-tell-people-how-they-should-wear-their-hair.html,en,FALSE,NA,1,New York Times,http://nytimes.com,p
1772408062,2020-11-17T16:48:46Z,Purpose At Work: How Unilever Leverages Growth And Acts On Advocacy,https://www.forbes.com/sites/simonmainwaring/2020/11/17/purpose-at-work-how-unilever-leverages-growth-and-acts-on-advocacy/,en,FALSE,NA,1104,Forbes,http://www.forbes.com/,.article-topline
1795457311,2020-12-12T00:01:10Z,New Orleans considers ban on natural hair discrimination,https://www.sfgate.com/news/article/New-Orleans-considers-ban-on-natural-hair-15796358.php,en,TRUE,NA,14,SF Chronicle,http://www.sfgate.com/,p
1801570266,2020-12-18T17:30:00Z,"InHAIRitance: Tracee Ellis Ross, Ayanna Pressley and Color Of Change Advocate for Small Black Beauty Businesses and the CROWN Act",https://theglowup.theroot.com/inhairitance-tracee-ellis-ross-ayanna-pressley-and-co-1845909181,en,FALSE,NA,368082,theroot.com,http://theroot.com/,.js_post-content
1812997490,2021-01-01T20:58:31Z,Wisconsin county looks to prohibit racial bias based on hairstyles,https://www.startribune.com/wisconsin-county-looks-to-prohibit-racial-bias-based-on-hairstyles/600005932/,en,FALSE,NA,19,Star Tribune,http://www.startribune.com/,p
1815521238,2021-01-05T09:58:42Z,Albuquerque City Council approves hair discrimination ban,https://www.sfgate.com/news/article/Albuquerque-City-Council-approves-hair-15847244.php,en,TRUE,NA,14,SF Chronicle,http://www.sfgate.com/,p
1815622315,2021-01-05T11:57:57Z,Unilever to help black groups tackle hair discrimination,https://www.theguardian.com/world/2021/jan/05/unilever-to-help-black-groups-tackle-hair-discrimination,en,FALSE,NA,1751,Guardian US,https://www.theguardian.com/us,p
1822928452,2021-01-13T12:51:04Z,The CROWN Act Makes Waves Across The Country To End Hair Discrimination,https://www.forbes.com/sites/forbestheculture/2021/01/13/the-crown-act-makes-waves-across-the-country-to-end-hair-discrimination/,en,FALSE,NA,1104,Forbes,http://www.forbes.com/,.article-topline
1829020179,2021-01-20T07:49:04Z,North Carolina city OKs ban on hairstyle discrimination,https://www.sfgate.com/news/article/North-Carolina-city-OKs-ban-on-hairstyle-15884058.php,en,TRUE,NA,14,SF Chronicle,http://www.sfgate.com/,p
1829106571,2021-01-20T09:23:08Z,North Carolina city OKs ban on hairstyle discrimination,https://www.seattletimes.com/nation-world/nation/north-carolina-city-oks-ban-on-hairstyle-discrimination/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,en,TRUE,NA,24940,Seattle Times,http://seattletimes.com,p
1837110151,2021-01-28T20:17:01Z,US Army announces a new grooming policy in a push for inclusion,http://rss.cnn.com/~r/rss/cnn_latest/~3/M-zoEpF_02o/index.html,en,FALSE,NA,1095,CNN,http://www.cnn.com/,#body-text .l-container
1837124750,2021-01-28T20:44:44Z,"Army revamps grooming policy, citing need to address race and inequality",https://www.mercurynews.com/2021/01/28/army-revamps-grooming-policy-citing-need-to-address-race-and-inequality/,en,FALSE,NA,35,San Jose Mercury News,http://www.mercurynews.com/,p
1837944530,2021-01-29T15:55:24Z,"US Army changes grooming standards to allow ponytails, nail polish and earrings",http://rssfeeds.usatoday.com/~/643035726/0/usatodaycomnation-topstories~US-Army-changes-grooming-standards-to-allow-ponytails-nail-polish-and-earrings/,en,FALSE,NA,4,USA Today,http://www.usatoday.com,.gnt_ar_b_p
1837945032,2021-01-29T15:55:24Z,"US Army changes grooming standards to allow ponytails, nail polish and earrings",http://rssfeeds.azcentral.com/~/643035726/0/phoenix/nation~US-Army-changes-grooming-standards-to-allow-ponytails-nail-polish-and-earrings/,en,FALSE,NA,25128,AZCentral,http://www.azcentral.com,p
1840204398,2021-02-02T08:30:13Z,How to celebrate Black History Month 2021 across Phoenix: 8 virtual and in-person events,http://rssfeeds.azcentral.com/~/643313730/0/phoenix/thingstodo~How-to-celebrate-Black-History-Month-across-Phoenix-virtual-and-inperson-events/,en,FALSE,NA,25128,AZCentral,http://www.azcentral.com,p
1842626548,2021-02-04T12:16:57Z,From Cause Marketing To A Greater Mission: How Dove Created A Business Model On Purpose,https://www.forbes.com/sites/jefffromm/2021/02/04/from-cause-marketing-to-a-greater-mission-how-dove-created-a-business-model-on-purpose/,en,FALSE,NA,1104,Forbes,http://www.forbes.com/,.article-topline
1848312345,2021-02-10T12:20:34Z,When Wearing the Wrong Pants Could Land You in Prison,https://slate.com/culture/2021/02/dress-codes-fashion-law-history-book-review.html?via=rss,en,FALSE,NA,19643,Slate.com,http://www.slate.com,.article__content
1855713324,2021-02-18T02:17:10Z,The best companies to work for as rated by Black employees,https://www.cbsnews.com/news/best-companies-to-work-for-2021-african-american-survey/,en,FALSE,NA,1752,CBS News,http://www.cbsnews.com/,.content__body
1862084507,2021-02-24T13:03:42Z,Arizona city becomes latest to pass hair discrimination ban,https://www.sfgate.com/news/article/Arizona-city-becomes-latest-to-pass-hair-15976040.php,en,TRUE,NA,14,SF Chronicle,http://www.sfgate.com/,p
1862080121,2021-02-24T13:03:42Z,Arizona city becomes latest to pass hair discrimination ban,https://www.seattletimes.com/nation-world/nation/arizona-city-becomes-latest-to-pass-hair-discrimination-ban/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,en,TRUE,NA,24940,Seattle Times,http://seattletimes.com,p
